GenOpt(R) Version 3.1.0, December 8, 2011

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2011, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of PSOIW algorithm
Start time: Thu Sep 04 16:13:07 UTC 2014

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	SimplePaybackYrs	EnergyTotal	UtilBillNoPVRevenueDoll	UtilRevenuePVDoll	UtilBillNetDoll	UtilCostElecDoll	UtilCostGasDoll	UtilCostPropaneDoll	UtilCostOilDoll	EnergyPVkWh	EnergyHeatingGJ	EnergyCoolingGJ	EnergyVentGJ	EnergyDHWGJ	EnergyPlugGJ	FuelEleckWh	FuelNaturalGasM3	FuelOilL	UpgradeCostDoll	PVSizekW	GOtag:CalcMode	GOtag:DBFiles	GOtag:Opt-Location	GOtag:Opt-geometry	GOtag:Opt-Attachment	GOtag:Opt-ACH	GOtag:Opt-AirTightness	GOtag:Opt-MainWall	GOtag:Opt-BasementWallInsulation	GOtag:Opt-BasementSlabInsulation	GOtag:Opt-ExposedFloor	GOtag:Opt-Ceilings	GOtag:Opt-CasementWindows	GOtag:Ext-DryWall	GOtag:Opt-FloorSurface	GOtag:Opt-DWHRandSDHW	GOtag:Opt-DHWSystem	GOtag:Opt-HVACSystem	GOtag:Opt-HRVSpec	GOtag:Opt-StandoffPV	GOtag:Opt-FrontWindows	GOtag:Opt-BackWindows	GOtag:Opt-ExtLeftSideWindow	GOtag:Opt-ExtBasementWindow	GOtag:Opt-OverhangWidth	GOtag:RoofPitch	GOtag:ElecLoadScale	GOtag:DHWLoadScale	GOtag:HRVcontrol	GOtag:GOconfig_rotate
1	1	1	1	3092.70653578584	104.017547	2416.50653578584	0.0	2416.50653578584	1626.02935986349	790.477175922347	0.0	0.0	0.0	67.521524	2.508326	2.764635	0.0	31.223062	10138.0923648	1815.87000096	0.0	16905.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	BaseR21	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	BaseDHW	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
2	2	1	1	3559.78295539701	75.178012	2247.35895539701	281.304	1966.05495539701	1579.2522335548	668.106721842205	0.0	0.0	3516.3	52.39047	1.458525	2.764635	0.0	31.223062	9846.2392992	1408.94743248	0.0	39843.2	3.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 R2000	Stud-R325-Wall	Rigid+Batt-R20	NoInsulation	BaseExpFloor-R31	CeilR70	 TripleLowESoftCoatKryFill	OneSheet	wood	none	ElecInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
3	3	1	1	3397.02438888307	75.811466	2194.21638888307	0.0	2194.21638888307	1634.17101826109	560.045370621983	0.0	0.0	0.0	39.132944	2.690825	2.764635	0.0	31.223062	10188.8495568	1052.41024656	0.0	30070.2	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 R2000	Stud-R325-Wall	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR70	DoubleLowEHardCoatArgFill	OneSheet	wood	2-plate	BaseDHW	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
4	4	1	1	4084.64029558563	47.310148	2222.65629558563	750.144	1472.51229558563	1616.07078703771	606.585508547926	0.0	0.0	9376.8	44.79201	2.286921	2.764635	0.0	31.223062	10076.6129328	1204.60045968	0.0	65303.2	8.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 R2000	Stud-R325-Wall	Rigid+Batt-R20	NoInsulation	BaseExpFloor-R31	CeilR70	 TripleLowEHardCoatKryFill	OneSheet	wood	none	ElectricHP	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
5	5	1	1	4352.7202079466	36.387191	2103.3042079466	750.144	1353.1602079466	1579.07750412294	524.226703823662	0.0	0.0	9376.8	34.701695	1.454279	2.764635	0.0	31.223062	9845.1229248	933.23980224	0.0	74989.0	8.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Cdn1ACH	DblStud-R37-Wall	Rigid+Batt-R20	NoInsulation	BaseExpFloor-R31	CeilR90	 TripleLowESoftCoatKryFill	OneSheet	wood	2-plate	ElectricHP	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|8kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
6	6	1	1	3446.52532355164	82.880315	2250.64532355164	0.0	2250.64532355164	1633.20555614971	617.439767401932	0.0	0.0	0.0	46.225245	2.667373	2.764635	0.0	31.223062	10182.3184512	1243.14470496	0.0	29897.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Typical23	Stud-R325-Wall	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR90	DoubleLowEHardCoatArgFill	OneSheet	wood	2-plate	GasInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
7	7	1	1	3242.50463253461	79.424872	2209.86463253461	0.0	2209.86463253461	1616.66798317192	593.196649362691	0.0	0.0	0.0	43.136404	2.300771	2.764635	0.0	31.223062	10080.4855536	1160.07604272	0.0	25816.0	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	Cdn1ACH	DblStud-R37-Wall	OBC-min-R12	NoInsulation	BaseExpFloor-R31	CeilR60	 TripleLowEHardCoatKryFill	OneSheet	wood	none	GasInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
8	8	1	1	3757.77288139445	66.503968	2184.19688139445	281.304	1902.89288139445	1588.90902840347	595.287852990982	0.0	0.0	3516.3	43.503287	1.671664	2.764635	0.0	31.223062	9905.520672	1169.94271104	0.0	46372.0	3.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 R2000	DblStud-R37-Wall	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR80	 DoubleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	ElecInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
9	9	1	1	3305.57155962907	85.225649	2231.96355962907	0.0	2231.96355962907	1586.43219843762	645.53136119145	0.0	0.0	0.0	49.617753	1.620199	2.764635	0.0	31.223062	9891.1970208	1334.38024512	0.0	26840.2	0.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 R2000	 Stud-R275-Wall	Rigid+Batt-R20	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR70	 TripleLowESoftCoatKryFill	OneSheet	wood	DWHR-4-60	GasInstantaneous	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	NoPV	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
10	10	1	1	3819.43457787729	57.300791	2110.09857787729	281.304	1828.79457787729	1589.38348550552	520.715092371779	0.0	0.0	3516.3	34.289785	1.681989	2.764635	0.0	31.223062	9908.421984	922.16215152	0.0	49766.0	3.0	calc	CEF	Ottawa	Ott_2st_LEEP	single	retro_ACH_2_5	 PassiveHouse	DblStud-R37-Wall	OBC-min-R12	 R10UnderSlab+edge	BaseExpFloor-R31	CeilR80	 DoubleLowESoftCoatArgFill	OneSheet	wood	2-plate-DWHR-4-60	ElectricHP	Combi-P9-ecmV2-zoned	BaseHRV_SRE70	SizedPV|3kW	NoExtraWin	NoExtraWin	No	No	BaseOverhang	8-12	NoReduction	OldERS	EightHRpDay	S	Generation 1.
