GenOpt(R) Version 3.1.0, December 8, 2011

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2011, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of PSOIW algorithm
Start time: Thu Mar 13 16:37:13 UTC 2014

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	SimplePaybackYrs	EnergyTotal	UtilBillNoPVRevenueDoll	UtilRevenuePVDoll	UtilBillNetDoll	UtilCostElecDoll	UtilCostGasDoll	UtilCostPropaneDoll	UtilCostOilDoll	EnergyPVkWh	EnergyHeatingGJ	EnergyCoolingGJ	EnergyVentGJ	EnergyDHWGJ	EnergyPlugGJ	FuelEleckWh	FuelNaturalGasM3	FuelOilL	UpgradeCostDoll	PVSizekW	GOtag:CalcMode	GOtag:DBFiles	GOtag:Opt-Location	GOtag:Opt-AirTightness	GOtag:Opt-MainWall	GOtag:Opt-BasementWallInsulation	GOtag:Opt-BasementSlabInsulation	GOtag:Opt-ExposedFloor	GOtag:Opt-Ceilings	GOtag:Opt-CasementWindows	GOtag:Ext-DryWall	GOtag:Opt-FloorSurface	GOtag:Opt-DWHRandSDHW	GOtag:Opt-DHWSystem	GOtag:Opt-HVACSystem	GOtag:Opt-HRVSpec	GOtag:Opt-StandoffPV	GOtag:Opt-FrontWindows	GOtag:Opt-BackWindows	GOtag:Opt-ExtLeftSideWindow	GOtag:Opt-ExtBasementWindow	GOtag:Opt-OverhangWidth	GOtag:RoofPitch	GOtag:ElecLoadScale	GOtag:DHWLoadScale	GOtag:HRVcontrol	GOtag:GOconfig_rotate
1	1	1	1	1337.86770809802	101.325191	1337.86770809802	0.0	1337.86770809802	761.338466613611	576.529241484409	0.0	0.0	0.0	66.537124	0.714901	2.323817	11.2464	20.502949	9785.85732	1777.7600064	0.0	0.0	0.0	calc	CEF	Winnipeg	Typical23	BaseR20	MB-IntBatt-R20	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowESoftCoatArgFill	OneSheet	wood	none	ElectricStorage	basefurnace	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSReducedA16	Low-Flow	EightHRpDay	S	Generation 1.
2	2	1	1	1394.34250019158	85.514213	1098.94250019158	0.0	1098.94250019158	551.409759054562	547.532741137013	0.0	0.0	0.0	47.71653	1.298704	2.227146	13.768884	20.502949	6760.9462752	1645.41634416	0.0	7385.0	0.0	calc	CEF	Winnipeg	Typical23	 Stud-R305-Wall	MB-IntBatt-R20	R12EdgeP6	BaseExpFloor-R31	CeilR60	TripleLowEHardCoatKryFill	OneSheet	wood	DWHR-4-36	BaseDHW	basefurnace	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSReducedA16	Low-Flow	EightHRpDay	S	Generation 1.
3	3	1	1	1438.17124444767	90.638249	1125.01124444767	0.0	1125.01124444767	543.536033339913	581.475211107755	0.0	0.0	0.0	53.996037	0.839895	2.235589	13.063779	20.502949	6647.4923616	1794.00798432	0.0	7829.0	0.0	calc	CEF	Winnipeg	 Cdn1ACH	BaseR20	MB-IntBatt-R20	NoInsulation	BaseExpFloor-R31	CeilR80	DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-60	BaseDHW	basefurnace	UpgHRV_SRE78	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSReducedA16	Low-Flow	EightHRpDay	S	Generation 1.
4	4	1	1	1530.61824439949	91.918246	1132.69824439949	0.0	1132.69824439949	543.254420044596	589.443824354898	0.0	0.0	0.0	52.603393	0.835262	2.234767	15.741875	20.502949	6643.436832	1828.82120544	0.0	9948.0	0.0	calc	CEF	Winnipeg	 R2000	 Stud-R275MW-Wall	 MB-Comb-R20	R12EdgeP10	BaseExpFloor-R31	CeilR60	DoubleLowESoftCoatArgFill	OneSheet	wood	none	BaseDHW	basefurnace	UpgHRV_SRE78	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSReducedA16	Low-Flow	EightHRpDay	S	Generation 1.
5	5	1	1	1505.98167014532	86.67725	1099.50167014532	0.0	1099.50167014532	542.050325866132	557.451344279186	0.0	0.0	0.0	47.391077	0.837915	2.203434	15.741875	20.502949	6626.0857248	1689.556968	0.0	10162.0	0.0	calc	CEF	Winnipeg	 PassiveHouse	 Stud-R275MW-Wall	 MB-Comb-R20	R12EdgeP6	BaseExpFloor-R31	CeilR60	DoubleLowESoftCoatArgFill	OneSheet	wood	none	BaseDHW	basefurnace	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSReducedA16	Low-Flow	EightHRpDay	S	Generation 1.
6	6	1	1	1806.322786424	62.966073	1296.122786424	0.0	1296.122786424	1296.122786424	0.0	0.0	0.0	0.0	36.271179	0.678335	2.332415	3.181195	20.502949	17491.6820736	0.0	0.0	12755.0	0.0	calc	CEF	Winnipeg	Typical23	BaseR20	 MB-Comb-R20	R12EdgeP6	BaseExpFloor-R31	CeilR50	DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-36	ElectricHP	 CCASHP	UpgHRV_SRE78	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSReducedA16	Low-Flow	EightHRpDay	S	Generation 1.
7	7	1	1	1776.3683007673	57.897173	1198.4083007673	0.0	1198.4083007673	1198.4083007673	0.0	0.0	0.0	0.0	31.300439	0.652376	2.260214	3.181195	20.502949	16083.6942816	0.0	0.0	14449.0	0.0	calc	CEF	Winnipeg	 Cdn1ACH	BaseR20	MB-IntBatt-R20	NoInsulation	BaseExpFloor-R31	CeilR80	DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-36	ElectricHP	 CCASHP	UpgHRV_SRE78	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSReducedA16	Low-Flow	EightHRpDay	S	Generation 1.
8	8	1	1	1872.67378443887	69.84656	1462.47378443887	0.0	1462.47378443887	1231.09797094936	231.375813489511	0.0	0.0	0.0	36.082937	0.680137	2.32986	10.250677	20.502949	16554.7254384	275.6735208	0.0	10255.0	0.0	calc	CEF	Winnipeg	Typical23	 AdvFrm-R20-Wall	 MB-Comb-R20	R12EdgeP6	BaseExpFloor-R31	CeilR50	DoubleLowESoftCoatArgFill	OneSheet	wood	none	GasInstantaneous	 CCASHP	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSReducedA16	Low-Flow	EightHRpDay	S	Generation 1.
9	9	1	1	1526.54223268527	77.180468	1161.18223268527	0.0	1161.18223268527	720.903276913377	440.278955771896	0.0	0.0	0.0	44.346051	1.167385	2.200083	8.964	20.502949	9203.2171056	1184.85198576	0.0	9134.0	0.0	calc	CEF	Winnipeg	 Cdn1ACH	 Stud-R305-Wall	MB-IntBatt-R20	NoInsulation	BaseExpFloor-R31	CeilR50	TripleLowEHardCoatKryFill	OneSheet	wood	DWHR-4-60	ElectricStorage	basefurnace	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSReducedA16	Low-Flow	EightHRpDay	S	Generation 1.
10	10	1	1	1998.32117385179	63.016216	1330.80117385179	0.0	1330.80117385179	1099.42536036228	231.375813489511	0.0	0.0	0.0	29.404311	0.616932	2.241347	10.250677	20.502949	14657.4250704	275.6735208	0.0	16688.0	0.0	calc	CEF	Winnipeg	 R2000	 Stud-R305-Wall	MB-IntBatt-R20	R12EdgeP10	BaseExpFloor-R31	CeilR80	DoubleLowESoftCoatArgFill	OneSheet	wood	none	GasInstantaneous	 CCASHP	UpgHRV_SRE78	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSReducedA16	Low-Flow	EightHRpDay	S	Generation 1.
