GenOpt(R) Version 3.1.0, December 8, 2011

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2011, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of PSOIW algorithm
Start time: Tue Mar 11 17:38:20 UTC 2014

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	SimplePaybackYrs	EnergyTotal	UtilBillNoPVRevenueDoll	UtilRevenuePVDoll	UtilBillNetDoll	UtilCostElecDoll	UtilCostGasDoll	UtilCostPropaneDoll	UtilCostOilDoll	EnergyPVkWh	EnergyHeatingGJ	EnergyCoolingGJ	EnergyVentGJ	EnergyDHWGJ	EnergyPlugGJ	FuelEleckWh	FuelNaturalGasM3	FuelOilL	UpgradeCostDoll	PVSizekW	GOtag:CalcMode	GOtag:DBFiles	GOtag:Opt-Location	GOtag:Opt-AirTightness	GOtag:Opt-MainWall	GOtag:Opt-BasementWallInsulation	GOtag:Opt-BasementSlabInsulation	GOtag:Opt-ExposedFloor	GOtag:Opt-Ceilings	GOtag:Opt-CasementWindows	GOtag:Ext-DryWall	GOtag:Opt-FloorSurface	GOtag:Opt-DWHRandSDHW	GOtag:Opt-DHWSystem	GOtag:Opt-HVACSystem	GOtag:Opt-HRVSpec	GOtag:Opt-StandoffPV	GOtag:Opt-FrontWindows	GOtag:Opt-BackWindows	GOtag:Opt-ExtLeftSideWindow	GOtag:Opt-ExtBasementWindow	GOtag:Opt-OverhangWidth	GOtag:RoofPitch	GOtag:ElecLoadScale	GOtag:DHWLoadScale	GOtag:HRVcontrol	GOtag:GOconfig_rotate
1	1	1	1	0.0	103.1873	1401.62200743765	0.0	1401.62200743765	838.229777134023	563.392230303625	0.0	0.0	0.0	64.3975	0.849634	2.316374	11.2464	24.377392	10893.8021472	1720.59280704	0.0	0.0	0.0	calc	CEF	Winnipeg	Typical23	BaseR20	MB-IntBatt-R20	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowESoftCoatArgFill	OneSheet	wood	none	ElectricStorage	basefurnace	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	Low-Flow	EightHRpDay	S	Generation 1.
2	2	1	1	114.535926254421	54.964905	1206.00360304991	0.0	1206.00360304991	988.961758795905	217.041844254002	0.0	0.0	0.0	18.618222	1.7467	2.291475	7.931116	24.377392	13065.7306176	213.293073744	0.0	30008.0	0.0	calc	CEF	Winnipeg	 R2000	 AdvFrm-R20-Wall	MB-IntBatt-R20	R12EdgeP10	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	2-in-concrete	DWHR-4-60	GasInstantaneous	GSHP	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	Low-Flow	EightHRpDay	S	Generation 1.
3	3	1	1	75.7791580070473	27.269015	1051.8326991614	447.685	604.147699161395	1051.8326991614	0.0	0.0	0.0	6395.5	22.216212	0.866228	2.190433	0.64255	24.377392	13971.6526752	0.0	0.0	65462.0	5.0	calc	CEF	Winnipeg	 PassiveHouse	DblStud-R52-Wall 	 Rigid+Batt-R30	R24UnderSlab+edge	BaseExpFloor-R31	CeilR80	DoubleLowESoftCoatArgFill	TwoSheets	wood	2-plate-DWHR-4-60	ElectricHP	CCASHP	UpgHRV_SRE78	SizedPV|5kW	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	Low-Flow	EightHRpDay	S	Generation 1.
4	4	1	1	180.169764685052	53.448453	1249.07869503549	0.0	1249.07869503549	1066.15880712007	182.919887915424	0.0	0.0	0.0	23.65913	0.803184	2.199442	2.409305	24.377392	14178.081024	64.793897136	0.0	39443.0	0.0	calc	CEF	Winnipeg	 R2000	DblStud-R52-Wall 	 Rigid+Batt-R30	R24UnderSlab+edge	BaseExpFloor-R31	CeilR70	TripleLowESoftCoatKryFill	OneSheet	1-in-concrete	2-plate-DWHR-4-36	GasInstantaneous	CCASHP	UpgHRV_SRE78	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	Low-Flow	EightHRpDay	S	Generation 1.
5	5	1	1	119.68780456202	53.411333	1176.00700933661	0.0	1176.00700933661	958.965165082604	217.041844254002	0.0	0.0	0.0	17.181438	1.664182	2.257205	7.931116	24.377392	12633.5045088	213.293073744	0.0	34948.0	0.0	calc	CEF	Winnipeg	 R2000	 Stud-R275-Wall	 Rigid+Batt-R30	NoInsulation	BaseExpFloor-R31	CeilR80	DoubleLowEHardCoatArgFill	TwoSheets	1-in-concrete	DWHR-4-60	GasInstantaneous	GSHP	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	Low-Flow	EightHRpDay	S	Generation 1.
6	6	1	1	82.8566957860194	30.962449	1188.70693952364	447.685	741.021939523642	966.821978631719	221.884960891923	0.0	0.0	6395.5	18.116514	1.122819	2.268559	8.100965	24.377392	12746.7155952	217.85888736	0.0	60235.0	5.0	calc	CEF	Winnipeg	Typical23	Stud-R305-Wall	 Rigid+Batt-R30	NoInsulation	BaseExpFloor-R31	CeilR80	TripleLowESoftCoatKryFill	TwoSheets	wood	2-plate	BaseDHW	GSHP	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	Low-Flow	EightHRpDay	S	Generation 1.
7	7	1	1	117.024138049664	57.469609	1190.27951821181	0.0	1190.27951821181	1190.27951821181	0.0	0.0	0.0	0.0	20.593486	1.20097	2.333761	8.964	24.377392	15966.5632704	0.0	0.0	32500.0	0.0	calc	CEF	Winnipeg	Typical23	 AdvFrm-R20-Wall	 MB-Comb-R20	R24UnderSlab+edge	BaseExpFloor-R31	CeilR70	DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-60	ElectricStorage	GSHP	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	Low-Flow	EightHRpDay	S	Generation 1.
8	8	1	1	69.3678553216162	19.831192	908.417301207146	447.685	460.732301207146	908.417301207146	0.0	0.0	0.0	6395.5	13.763077	1.723529	2.199281	0.791713	24.377392	11905.1490528	0.0	0.0	69872.0	5.0	calc	CEF	Winnipeg	 PassiveHouse	DblStud-R52-Wall 	 Rigid+Batt-R30	R12EdgeP6	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	TwoSheets	1-in-concrete	2-plate-DWHR-4-36	ElectricHP	GSHP	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	Low-Flow	EightHRpDay	S	Generation 1.
9	9	1	1	103.466717928654	56.411166	1169.85581781698	0.0	1169.85581781698	1169.85581781698	0.0	0.0	0.0	0.0	25.896006	0.756408	2.21336	3.168	24.377392	15672.272472	0.0	0.0	30848.0	0.0	calc	CEF	Winnipeg	 R2000	DblStud-R37-Wall	 Rigid+Batt-R30	R12EdgeP6	BaseExpFloor-R31	CeilR60	TripleLowESoftCoatKryFill	TwoSheets	2-in-concrete	2-plate-DWHR-4-60	ElectricStorage	CCASHP	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	Low-Flow	EightHRpDay	S	Generation 1.
10	10	1	1	39.5217222153973	85.709227	1187.90087021847	0.0	1187.90087021847	682.687760163693	505.21311005478	0.0	0.0	0.0	54.921871	1.188621	2.263893	2.95745	24.377392	8652.5607024	1467.41990688	0.0	11070.0	0.0	calc	CEF	Winnipeg	Typical23	BaseR20	MB-IntBatt-R20	NoInsulation	BaseExpFloor-R31	CeilR60	TripleLowEHardCoatKryFill	TwoSheets	2-in-concrete	DWHR-4-60	ElectricHP	basefurnace	UpgHRV_SRE78	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	Low-Flow	EightHRpDay	S	Generation 1.
