GenOpt(R) Version 3.1.0, December 8, 2011

Lawrence Berkeley National Laboratory
http://simulationresearch.lbl.gov
Michael Wetter, MWetter@lbl.gov

GenOpt Copyright (c) 1998-2011, The Regents of the
University of California, through Lawrence Berkeley
National Laboratory (subject to receipt of any 
required approvals from the U.S. Dept. of Energy).
All rights reserved.
_______________________________________________________________

Results of PSOIW algorithm
Start time: Fri Mar 28 15:08:13 UTC 2014

All Iterations


Simulation Number	Main Iteration	Sub Iteration	Step Number	SimplePaybackYrs	EnergyTotal	UtilBillNoPVRevenueDoll	UtilRevenuePVDoll	UtilBillNetDoll	UtilCostElecDoll	UtilCostGasDoll	UtilCostPropaneDoll	UtilCostOilDoll	EnergyPVkWh	EnergyHeatingGJ	EnergyCoolingGJ	EnergyVentGJ	EnergyDHWGJ	EnergyPlugGJ	FuelEleckWh	FuelNaturalGasM3	FuelOilL	UpgradeCostDoll	PVSizekW	GOtag:CalcMode	GOtag:DBFiles	GOtag:Opt-Location	GOtag:Opt-AirTightness	GOtag:Opt-MainWall	GOtag:Opt-BasementWallInsulation	GOtag:Opt-BasementSlabInsulation	GOtag:Opt-ExposedFloor	GOtag:Opt-Ceilings	GOtag:Opt-CasementWindows	GOtag:Ext-DryWall	GOtag:Opt-FloorSurface	GOtag:Opt-DWHRandSDHW	GOtag:Opt-DHWSystem	GOtag:Opt-HVACSystem	GOtag:Opt-HRVSpec	GOtag:Opt-StandoffPV	GOtag:Opt-FrontWindows	GOtag:Opt-BackWindows	GOtag:Opt-ExtLeftSideWindow	GOtag:Opt-ExtBasementWindow	GOtag:Opt-OverhangWidth	GOtag:RoofPitch	GOtag:ElecLoadScale	GOtag:DHWLoadScale	GOtag:HRVcontrol	GOtag:GOconfig_rotate
1	1	1	1	1910.42886267303	105.097801	2108.42886267303	0.0	2108.42886267303	2108.42886267303	0.0	0.0	0.0	0.0	62.950178	0.850083	2.210548	14.7096	24.377392	29196.3820032	0.0	0.0	-4950.0	0.0	calc	CEF	Winnipeg	Typical23	BaseR20	MB-IntBatt-R20	NoInsulation	BaseExpFloor-R31	CeilR50	DoubleLowESoftCoatArgFill	OneSheet	wood	none	ElectricStorage	elec-baseboard	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	No-Reduction	EightHRpDay	S	Generation 1.
2	2	1	1	1875.16681062899	86.259125	1745.24681062899	0.0	1745.24681062899	1745.24681062899	0.0	0.0	0.0	0.0	53.956739	0.654418	2.181019	8.964	20.502949	23963.2098624	0.0	0.0	3248.0	0.0	calc	CEF	Winnipeg	 R2000	Stud-R275-Wall	MB-IntBatt-R20	NoInsulation	BaseExpFloor-R31	CeilR80	DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-60	ElectricStorage	elec-baseboard	UpgHRV_SRE78	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	 NGERSReducedA16	 Low-Flow	EightHRpDay	S	Generation 1.
3	3	1	1	1793.05163819498	71.12249	1453.37163819498	0.0	1453.37163819498	1453.37163819498	0.0	0.0	0.0	0.0	43.130096	1.17111	2.173315	4.14502	20.502949	19757.5152912	0.0	0.0	8492.0	0.0	calc	CEF	Winnipeg	 PassiveHouse	Stud-R21-2x4	 MB-Comb-R20	R12EdgeP10	BaseExpFloor-R31	CeilR50	TripleLowEHardCoatKryFill	OneSheet	wood	DWHR-4-60	ElectricHP	elec-baseboard	BaseHRV_SRE70	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	 NGERSReducedA16	No-Reduction	EightHRpDay	S	Generation 1.
4	4	1	1	2410.29154247431	56.300595	1611.49654247431	447.685	1163.81154247431	1611.49654247431	0.0	0.0	0.0	6395.5	47.553271	0.775671	2.174714	4.443347	24.377392	22035.9723696	0.0	0.0	31162.0	5.0	calc	CEF	Winnipeg	 PassiveHouse	Stud-R21-2x4	 MB-Comb-R20	R12EdgeP6	BaseExpFloor-R31	CeilR80	DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-36	ElectricHP	elec-baseboard	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	No-Reduction	EightHRpDay	S	Generation 1.
5	5	1	1	2447.21594729132	68.792232	1852.30094729132	447.685	1404.61594729132	1852.30094729132	0.0	0.0	0.0	6395.5	61.262126	0.789329	2.20599	3.181195	24.377392	25505.7775344	0.0	0.0	26065.0	5.0	calc	CEF	Winnipeg	Typical23	BaseR20	 MB-Comb-R20	R12EdgeP6	BaseExpFloor-R31	CeilR60	DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-36	ElectricHP	elec-baseboard	UpgHRV_SRE78	SizedPV|5kW	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	 Low-Flow	EightHRpDay	S	Generation 1.
6	6	1	1	2243.61557558816	57.674011	1638.02057558816	447.685	1190.33557558816	1638.02057558816	0.0	0.0	0.0	6395.5	44.750507	1.353584	2.174771	11.916	20.502949	22418.1634608	0.0	0.0	26332.0	5.0	calc	CEF	Winnipeg	 PassiveHouse	Stud-R21-2x4	MB-IntBatt-R20	R12EdgeP6	BaseExpFloor-R31	CeilR60	DoubleLowEHardCoatArgFill	OneSheet	wood	DWHR-4-60	ElectricStorage	elec-baseboard	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	 NGERSReducedA16	No-Reduction	EightHRpDay	S	Generation 1.
7	7	1	1	2369.91000433574	63.287507	1746.23500433574	447.685	1298.55000433574	1746.23500433574	0.0	0.0	0.0	6395.5	43.574363	1.473646	2.176306	14.7096	24.377392	23977.4483664	0.0	0.0	26784.0	5.0	calc	CEF	Winnipeg	 Cdn1ACH	Stud-R21-2x4	MB-IntBatt-R20	R12EdgeP10	BaseExpFloor-R31	CeilR80	DoubleLowEHardCoatArgFill	OneSheet	wood	none	ElectricStorage	elec-baseboard	UpgHRV_SRE78	SizedPV|5kW	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	No-Reduction	EightHRpDay	S	Generation 1.
8	8	1	1	2307.16802044834	52.057856	1529.69302044834	447.685	1082.00802044834	1529.69302044834	0.0	0.0	0.0	6395.5	47.232474	1.282019	2.177361	3.886853	20.502949	20857.248144	0.0	0.0	30629.0	5.0	calc	CEF	Winnipeg	 Cdn1ACH	Stud-R275-Wall	 MB-Comb-R20	R12EdgeP10	BaseExpFloor-R31	CeilR50	DoubleLowEHardCoatArgFill	OneSheet	wood	none	ElectricHP	elec-baseboard	UpgHRV_SRE78	SizedPV|5kW	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	 NGERSReducedA16	 Low-Flow	EightHRpDay	S	Generation 1.
9	9	1	1	1833.19668911764	87.63072	1771.67668911764	0.0	1771.67668911764	1771.67668911764	0.0	0.0	0.0	0.0	47.048498	1.331767	2.179463	12.6936	24.377392	24344.0449056	0.0	0.0	1538.0	0.0	calc	CEF	Winnipeg	 R2000	BaseR20	MB-IntBatt-R20	R12EdgeP6	BaseExpFloor-R31	CeilR60	TripleLowEHardCoatKryFill	OneSheet	wood	DWHR-4-36	ElectricStorage	elec-baseboard	UpgHRV_SRE78	NoPV	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	NGERSNoReduction19	No-Reduction	EightHRpDay	S	Generation 1.
10	10	1	1	2294.25982872607	59.185945	1667.18482872607	447.685	1219.49982872607	1667.18482872607	0.0	0.0	0.0	6395.5	49.303795	0.666308	2.175093	9.5616	20.502949	22838.3995824	0.0	0.0	26869.0	5.0	calc	CEF	Winnipeg	 Cdn1ACH	Stud-R275-Wall	MB-IntBatt-R20	R12EdgeP6	BaseExpFloor-R31	CeilR80	DoubleLowESoftCoatArgFill	OneSheet	wood	DWHR-4-36	ElectricStorage	elec-baseboard	BaseHRV_SRE70	SizedPV|5kW	NoExtraWin	FourExtraWin	No	No	BaseOverhang	8-12	 NGERSReducedA16	 Low-Flow	EightHRpDay	S	Generation 1.
